uid,from_uid,dropout,embedding_size,epoch,lr,train f1,valid ppl
19757292_2,19757292_1,0.15742826969086227,8,2,0.0065989533089454875,0.50856,1.41
19757292_3,19757292_2,0.15742826969086227,8,3,0.0065989533089454875,0.53797,1.41
19757292_4,19757292_3,0.15742826969086227,8,4,0.0065989533089454875,0.66269,1.28
19757292_5,19757292_4,0.15742826969086227,8,5,0.0065989533089454875,0.82578,1.22
19757292_6,19757292_5,0.15742826969086227,8,6,0.0065989533089454875,0.86516,1.20
19757292_7,19757292_6,0.15742826969086227,8,7,0.0065989533089454875,0.88196,1.20
19757292_8,19757292_7,0.15742826969086227,8,8,0.0065989533089454875,0.89445,1.19
19757292_9,19757292_8,0.15742826969086227,8,9,0.0065989533089454875,0.89725,1.19
19757292_10,19757292_9,0.15742826969086227,8,10,0.0065989533089454875,0.90569,1.18
19757292_11,19757292_10,0.15742826969086227,8,11,0.0065989533089454875,0.90829,1.18
19757292_12,19757292_11,0.15742826969086227,8,12,0.0065989533089454875,0.91309,1.18
19757292_13,19757292_12,0.15742826969086227,8,13,0.0065989533089454875,0.91501,1.18
19757292_14,19757292_13,0.15742826969086227,8,14,0.0065989533089454875,0.91761,1.18
19757292_15,19757292_14,0.15742826969086227,8,15,0.0065989533089454875,0.91961,1.18
19757292_16,19757292_15,0.15742826969086227,8,16,0.0065989533089454875,0.92173,1.19
19757292_17,19757292_16,0.15742826969086227,8,17,0.0065989533089454875,0.92318,1.18
19757292_18,19757292_17,0.15742826969086227,8,18,0.0065989533089454875,0.92474,1.18
19757292_19,19757292_18,0.15742826969086227,8,19,0.0065989533089454875,0.92566,1.18
19757292_20,19757292_19,0.15742826969086227,8,20,0.0065989533089454875,0.92682,1.18
19757292_21,19757292_20,0.15742826969086227,8,21,0.0065989533089454875,0.92986,1.18
19757292_22,19757292_21,0.15742826969086227,8,22,0.0065989533089454875,0.93082,1.19
19757292_23,19757292_22,0.15742826969086227,8,23,0.0065989533089454875,0.93110,1.19
19757292_24,19757292_23,0.15742826969086227,8,24,0.0065989533089454875,0.93126,1.19
19757292_25,19757292_24,0.15742826969086227,8,25,0.0065989533089454875,0.93314,1.18
19757292_26,19757292_25,0.15742826969086227,8,26,0.0065989533089454875,0.93358,1.19
19757292_27,19757292_26,0.15742826969086227,8,27,0.0065989533089454875,0.93666,1.19
19757292_28,19757292_27,0.15742826969086227,8,28,0.0065989533089454875,0.93702,1.19
19757292_29,19757292_28,0.15742826969086227,8,29,0.0065989533089454875,0.93586,1.19
19757292_30,19757292_29,0.15742826969086227,8,30,0.0065989533089454875,0.93766,1.19
19757292_31,19757292_30,0.15742826969086227,8,31,0.0065989533089454875,0.93690,1.19
19757292_32,19757292_31,0.15742826969086227,8,32,0.0065989533089454875,0.93834,1.19
19757292_33,19757292_32,0.15742826969086227,8,33,0.0065989533089454875,0.93710,1.19
19757292_34,19757292_33,0.15742826969086227,8,34,0.0065989533089454875,0.93902,1.19
19757292_35,19757292_34,0.15742826969086227,8,35,0.0065989533089454875,0.94086,1.19
19757292_36,19757292_35,0.15742826969086227,8,36,0.0065989533089454875,0.93898,1.19
19757292_37,19757292_36,0.15742826969086227,8,37,0.0065989533089454875,0.94062,1.19
19757292_38,19757292_37,0.15742826969086227,8,38,0.0065989533089454875,0.94094,1.19
19757292_39,19757292_38,0.15742826969086227,8,39,0.0065989533089454875,0.94182,1.19
19757292_40,19757292_39,0.15742826969086227,8,40,0.0065989533089454875,0.94202,1.19
19757292_41,19757292_40,0.15742826969086227,8,41,0.0065989533089454875,0.94134,1.19
19757292_42,19757292_41,0.15742826969086227,8,42,0.0065989533089454875,0.94458,1.19
19757292_43,19757292_42,0.15742826969086227,8,43,0.0065989533089454875,0.94518,1.19
19757292_44,19757292_43,0.15742826969086227,8,44,0.0065989533089454875,0.94250,1.19
19757292_45,19757292_44,0.15742826969086227,8,45,0.0065989533089454875,0.94382,1.19
19757292_46,19757292_45,0.15742826969086227,8,46,0.0065989533089454875,0.94622,1.19
19757292_47,19757292_46,0.15742826969086227,8,47,0.0065989533089454875,0.94350,1.19
19757292_48,19757292_47,0.15742826969086227,8,48,0.0065989533089454875,0.94486,1.19
19757292_49,19757292_48,0.15742826969086227,8,49,0.0065989533089454875,0.94554,1.19
19757294_1,,0.35172797256748395,32,1,0.014349295960415192,0.53805,1.41
19757294_2,19757294_1,0.35172797256748395,32,2,0.014349295960415192,0.75052,1.20
19757294_3,19757294_2,0.35172797256748395,32,3,0.014349295960415192,0.88164,1.18
19757294_4,19757294_3,0.35172797256748395,32,4,0.014349295960415192,0.91597,1.20
19757294_5,19757294_4,0.35172797256748395,32,5,0.014349295960415192,0.94086,1.23
19757294_6,19757294_5,0.35172797256748395,32,6,0.014349295960415192,0.95907,1.26
19757294_7,19757294_6,0.35172797256748395,32,7,0.014349295960415192,0.96991,1.28
19757294_8,19757294_7,0.35172797256748395,32,8,0.014349295960415192,0.97587,1.31
19757294_9,19757294_8,0.35172797256748395,32,9,0.014349295960415192,0.98039,1.34
19757294_10,19757294_9,0.35172797256748395,32,10,0.014349295960415192,0.98347,1.36
19757300_1,,0.15512665975366036,32,1,0.010363377656007675,0.64309,1.18
19757300_2,19757300_1,0.15512665975366036,32,2,0.010363377656007675,0.89517,1.16
19757300_3,19757300_2,0.15512665975366036,32,3,0.010363377656007675,0.94042,1.17
19757300_4,19757300_3,0.15512665975366036,32,4,0.010363377656007675,0.95931,1.19
19757331_1,,0.22739658566608673,128,1,0.0012408808073009084,0.51368,1.41
19757331_2,19757331_1,0.22739658566608673,128,2,0.0012408808073009084,0.59515,1.40
19757331_3,19757331_2,0.22739658566608673,128,3,0.0012408808073009084,0.67578,1.36
19757331_4,19757331_3,0.22739658566608673,128,4,0.0012408808073009084,0.74960,1.27
19757331_5,19757331_4,0.22739658566608673,128,5,0.0012408808073009084,0.81906,1.21
19757331_6,19757331_5,0.22739658566608673,128,6,0.0012408808073009084,0.86036,1.19
19757331_7,19757331_6,0.22739658566608673,128,7,0.0012408808073009084,0.88360,1.18
19757331_8,19757331_7,0.22739658566608673,128,8,0.0012408808073009084,0.89821,1.18
19757331_9,19757331_8,0.22739658566608673,128,9,0.0012408808073009084,0.91037,1.18
19757331_10,19757331_9,0.22739658566608673,128,10,0.0012408808073009084,0.91681,1.18
19757331_11,19757331_10,0.22739658566608673,128,11,0.0012408808073009084,0.92406,1.18
19757331_12,19757331_11,0.22739658566608673,128,12,0.0012408808073009084,0.92930,1.18
19757331_13,19757331_12,0.22739658566608673,128,13,0.0012408808073009084,0.93482,1.18
19757331_14,19757331_13,0.22739658566608673,128,14,0.0012408808073009084,0.93734,1.19
19757331_15,19757331_14,0.22739658566608673,128,15,0.0012408808073009084,0.93910,1.19
19757331_16,19757331_15,0.22739658566608673,128,16,0.0012408808073009084,0.94218,1.19
19757331_17,19757331_16,0.22739658566608673,128,17,0.0012408808073009084,0.94650,1.19
19757331_18,19757331_17,0.22739658566608673,128,18,0.0012408808073009084,0.94918,1.20
19757331_19,19757331_18,0.22739658566608673,128,19,0.0012408808073009084,0.94914,1.20
19757331_20,19757331_19,0.22739658566608673,128,20,0.0012408808073009084,0.95066,1.20
19757331_21,19757331_20,0.22739658566608673,128,21,0.0012408808073009084,0.95170,1.21
19757331_22,19757331_21,0.22739658566608673,128,22,0.0012408808073009084,0.95415,1.21
19757331_23,19757331_22,0.22739658566608673,128,23,0.0012408808073009084,0.95671,1.21
19757335_1,,0.19199773372552437,64,1,0.0090043440971531,0.58167,1.27
19757335_2,19757335_1,0.19199773372552437,64,2,0.0090043440971531,0.86108,1.17
19757335_3,19757335_2,0.19199773372552437,64,3,0.0090043440971531,0.91645,1.19
19757335_4,19757335_3,0.19199773372552437,64,4,0.0090043440971531,0.95034,1.24
19757335_5,19757335_4,0.19199773372552437,64,5,0.0090043440971531,0.97011,1.29
19757335_6,19757335_5,0.19199773372552437,64,6,0.0090043440971531,0.98303,1.35
19757335_7,19757335_6,0.19199773372552437,64,7,0.0090043440971531,0.98784,1.39
19757335_8,19757335_7,0.19199773372552437,64,8,0.0090043440971531,0.99208,1.44
19757335_9,19757335_8,0.19199773372552437,64,9,0.0090043440971531,0.99324,1.48
19757335_10,19757335_9,0.19199773372552437,64,10,0.0090043440971531,0.99548,1.51
19757335_11,19757335_10,0.19199773372552437,64,11,0.0090043440971531,0.99660,1.53
19757335_12,19757335_11,0.19199773372552437,64,12,0.0090043440971531,0.99696,1.55
19757335_13,19757335_12,0.19199773372552437,64,13,0.0090043440971531,0.99740,1.58
19757335_14,19757335_13,0.19199773372552437,64,14,0.0090043440971531,0.99732,1.58
19757335_15,19757335_14,0.19199773372552437,64,15,0.0090043440971531,0.99768,1.59
19757335_16,19757335_15,0.19199773372552437,64,16,0.0090043440971531,0.99796,1.60
19757335_17,19757335_16,0.19199773372552437,64,17,0.0090043440971531,0.99824,1.61
19757335_18,19757335_17,0.19199773372552437,64,18,0.0090043440971531,0.99848,1.62
19757335_19,19757335_18,0.19199773372552437,64,19,0.0090043440971531,0.99808,1.62
19757335_20,19757335_19,0.19199773372552437,64,20,0.0090043440971531,0.99832,1.63
19757335_21,19757335_20,0.19199773372552437,64,21,0.0090043440971531,0.99860,1.63
19757335_22,19757335_21,0.19199773372552437,64,22,0.0090043440971531,0.99932,1.63
19757335_23,19757335_22,0.19199773372552437,64,23,0.0090043440971531,0.99892,1.64
19757335_24,19757335_23,0.19199773372552437,64,24,0.0090043440971531,0.99904,1.64
19757335_25,19757335_24,0.19199773372552437,64,25,0.0090043440971531,0.99884,1.64
19757335_26,19757335_25,0.19199773372552437,64,26,0.0090043440971531,0.99880,1.65
19757335_27,19757335_26,0.19199773372552437,64,27,0.0090043440971531,0.99908,1.65
19757335_28,19757335_27,0.19199773372552437,64,28,0.0090043440971531,0.99920,1.65
19757335_29,19757335_28,0.19199773372552437,64,29,0.0090043440971531,0.99900,1.65
19757335_30,19757335_29,0.19199773372552437,64,30,0.0090043440971531,0.99908,1.65
19757335_31,19757335_30,0.19199773372552437,64,31,0.0090043440971531,0.99864,1.65
19757335_32,19757335_31,0.19199773372552437,64,32,0.0090043440971531,0.99924,1.67
19757335_33,19757335_32,0.19199773372552437,64,33,0.0090043440971531,0.99920,1.65
19757335_34,19757335_33,0.19199773372552437,64,34,0.0090043440971531,0.99904,1.65
19757335_35,19757335_34,0.19199773372552437,64,35,0.0090043440971531,0.99928,1.66
19757334_1,,0.17671991735545073,8,1,0.00235722793970272,0.50912,1.41
19757334_2,19757334_1,0.17671991735545073,8,2,0.00235722793970272,0.51637,1.41
19757334_3,19757334_2,0.17671991735545073,8,3,0.00235722793970272,0.53857,1.41
19757334_4,19757334_3,0.17671991735545073,8,4,0.00235722793970272,0.57278,1.41
19757334_5,19757334_4,0.17671991735545073,8,5,0.00235722793970272,0.60259,1.41
19757334_6,19757334_5,0.17671991735545073,8,6,0.00235722793970272,0.63904,1.41
19757334_7,19757334_6,0.17671991735545073,8,7,0.00235722793970272,0.66801,1.40
19757334_8,19757334_7,0.17671991735545073,8,8,0.00235722793970272,0.69210,1.39
19757334_9,19757334_8,0.17671991735545073,8,9,0.00235722793970272,0.71275,1.38
19757334_10,19757334_9,0.17671991735545073,8,10,0.00235722793970272,0.73135,1.36
19757334_11,19757334_10,0.17671991735545073,8,11,0.00235722793970272,0.74336,1.34
19757334_12,19757334_11,0.17671991735545073,8,12,0.00235722793970272,0.75464,1.32
19757334_13,19757334_12,0.17671991735545073,8,13,0.00235722793970272,0.76597,1.31
19757334_14,19757334_13,0.17671991735545073,8,14,0.00235722793970272,0.77073,1.29
19757334_15,19757334_14,0.17671991735545073,8,15,0.00235722793970272,0.78037,1.28
19757334_16,19757334_15,0.17671991735545073,8,16,0.00235722793970272,0.78673,1.27
19757334_17,19757334_16,0.17671991735545073,8,17,0.00235722793970272,0.79409,1.27
19757334_18,19757334_17,0.17671991735545073,8,18,0.00235722793970272,0.79782,1.26
19757334_19,19757334_18,0.17671991735545073,8,19,0.00235722793970272,0.80450,1.26
19757334_20,19757334_19,0.17671991735545073,8,20,0.00235722793970272,0.80910,1.25
19757334_21,19757334_20,0.17671991735545073,8,21,0.00235722793970272,0.81170,1.25
19757334_22,19757334_21,0.17671991735545073,8,22,0.00235722793970272,0.81898,1.25
19757334_23,19757334_22,0.17671991735545073,8,23,0.00235722793970272,0.82002,1.24
19757334_24,19757334_23,0.17671991735545073,8,24,0.00235722793970272,0.82446,1.24
19757334_25,19757334_24,0.17671991735545073,8,25,0.00235722793970272,0.82490,1.24
19757334_26,19757334_25,0.17671991735545073,8,26,0.00235722793970272,0.82851,1.24
19757334_27,19757334_26,0.17671991735545073,8,27,0.00235722793970272,0.83179,1.23
19757344_1,,0.10290703964764322,64,1,0.015575437742910194,0.61036,1.24
19757344_2,19757344_1,0.10290703964764322,64,2,0.015575437742910194,0.87544,1.16
19757344_3,19757344_2,0.10290703964764322,64,3,0.015575437742910194,0.93622,1.18
19757344_4,19757344_3,0.10290703964764322,64,4,0.015575437742910194,0.97139,1.27
19757344_5,19757344_4,0.10290703964764322,64,5,0.015575437742910194,0.98796,1.34
19757344_6,19757344_5,0.10290703964764322,64,6,0.015575437742910194,0.99604,1.43
19757350_1,,0.3123495454481443,512,1,7.304030627830387e-05,0.50196,1.49
19757350_2,19757350_1,0.3123495454481443,512,2,7.304030627830387e-05,0.53133,1.41
19757350_3,19757350_2,0.3123495454481443,512,3,7.304030627830387e-05,0.56986,1.40
19757350_4,19757350_3,0.3123495454481443,512,4,7.304030627830387e-05,0.59955,1.39
19757350_5,19757350_4,0.3123495454481443,512,5,7.304030627830387e-05,0.63088,1.37
19757350_6,19757350_5,0.3123495454481443,512,6,7.304030627830387e-05,0.67614,1.35
19757350_7,19757350_6,0.3123495454481443,512,7,7.304030627830387e-05,0.69066,1.34
19757350_8,19757350_7,0.3123495454481443,512,8,7.304030627830387e-05,0.69694,1.34
19757350_9,19757350_8,0.3123495454481443,512,9,7.304030627830387e-05,0.70238,1.33
19757350_10,19757350_9,0.3123495454481443,512,10,7.304030627830387e-05,0.70751,1.33
19757350_11,19757350_10,0.3123495454481443,512,11,7.304030627830387e-05,0.71187,1.33
19757350_12,19757350_11,0.3123495454481443,512,12,7.304030627830387e-05,0.71519,1.33
19757350_13,19757350_12,0.3123495454481443,512,13,7.304030627830387e-05,0.72043,1.32
19757350_14,19757350_13,0.3123495454481443,512,14,7.304030627830387e-05,0.72267,1.32
19757350_15,19757350_14,0.3123495454481443,512,15,7.304030627830387e-05,0.72823,1.32
19757350_16,19757350_15,0.3123495454481443,512,16,7.304030627830387e-05,0.73095,1.31
19757350_17,19757350_16,0.3123495454481443,512,17,7.304030627830387e-05,0.73596,1.31
19757350_18,19757350_17,0.3123495454481443,512,18,7.304030627830387e-05,0.73752,1.31
19757350_19,19757350_18,0.3123495454481443,512,19,7.304030627830387e-05,0.74216,1.31
19757350_20,19757350_19,0.3123495454481443,512,20,7.304030627830387e-05,0.74492,1.30
19757350_21,19757350_20,0.3123495454481443,512,21,7.304030627830387e-05,0.74764,1.30
19757350_22,19757350_21,0.3123495454481443,512,22,7.304030627830387e-05,0.74904,1.30
19757350_23,19757350_22,0.3123495454481443,512,23,7.304030627830387e-05,0.75200,1.30
19757350_24,19757350_23,0.3123495454481443,512,24,7.304030627830387e-05,0.75136,1.30
19757350_25,19757350_24,0.3123495454481443,512,25,7.304030627830387e-05,0.75564,1.30
19757350_26,19757350_25,0.3123495454481443,512,26,7.304030627830387e-05,0.75664,1.29
19757350_27,19757350_26,0.3123495454481443,512,27,7.304030627830387e-05,0.75604,1.29
19757350_28,19757350_27,0.3123495454481443,512,28,7.304030627830387e-05,0.75820,1.29
19757350_29,19757350_28,0.3123495454481443,512,29,7.304030627830387e-05,0.75988,1.29
19757350_30,19757350_29,0.3123495454481443,512,30,7.304030627830387e-05,0.76204,1.29
19757350_31,19757350_30,0.3123495454481443,512,31,7.304030627830387e-05,0.76188,1.29
19757350_32,19757350_31,0.3123495454481443,512,32,7.304030627830387e-05,0.76132,1.29
19757350_33,19757350_32,0.3123495454481443,512,33,7.304030627830387e-05,0.76232,1.29
19757350_34,19757350_33,0.3123495454481443,512,34,7.304030627830387e-05,0.76496,1.29
19757350_35,19757350_34,0.3123495454481443,512,35,7.304030627830387e-05,0.76741,1.29
19757350_36,19757350_35,0.3123495454481443,512,36,7.304030627830387e-05,0.76424,1.28
19757352_1,,0.321880812561402,8,1,0.0024356711801041117,0.50008,1.42
19757352_2,19757352_1,0.321880812561402,8,2,0.0024356711801041117,0.50260,1.41
19757352_3,19757352_2,0.321880812561402,8,3,0.0024356711801041117,0.52257,1.41
19757352_4,19757352_3,0.321880812561402,8,4,0.0024356711801041117,0.54810,1.41
19757352_5,19757352_4,0.321880812561402,8,5,0.0024356711801041117,0.58439,1.41
19757352_6,19757352_5,0.321880812561402,8,6,0.0024356711801041117,0.62900,1.40
19757352_7,19757352_6,0.321880812561402,8,7,0.0024356711801041117,0.67097,1.40
19757352_8,19757352_7,0.321880812561402,8,8,0.0024356711801041117,0.70306,1.38
19757352_9,19757352_8,0.321880812561402,8,9,0.0024356711801041117,0.72307,1.37
19757352_10,19757352_9,0.321880812561402,8,10,0.0024356711801041117,0.74212,1.34
19757352_11,19757352_10,0.321880812561402,8,11,0.0024356711801041117,0.75952,1.32
19757352_12,19757352_11,0.321880812561402,8,12,0.0024356711801041117,0.76573,1.31
19757352_13,19757352_12,0.321880812561402,8,13,0.0024356711801041117,0.77513,1.29
19757352_14,19757352_13,0.321880812561402,8,14,0.0024356711801041117,0.78001,1.28
19757352_15,19757352_14,0.321880812561402,8,15,0.0024356711801041117,0.79093,1.27
19757352_16,19757352_15,0.321880812561402,8,16,0.0024356711801041117,0.79589,1.26
19757352_17,19757352_16,0.321880812561402,8,17,0.0024356711801041117,0.79746,1.26
19757352_18,19757352_17,0.321880812561402,8,18,0.0024356711801041117,0.80146,1.25
19757352_19,19757352_18,0.321880812561402,8,19,0.0024356711801041117,0.80802,1.25
19757352_20,19757352_19,0.321880812561402,8,20,0.0024356711801041117,0.81078,1.24
19757352_21,19757352_20,0.321880812561402,8,21,0.0024356711801041117,0.81382,1.24
19757352_22,19757352_21,0.321880812561402,8,22,0.0024356711801041117,0.81474,1.24
19757352_23,19757352_22,0.321880812561402,8,23,0.0024356711801041117,0.81974,1.23
19757352_24,19757352_23,0.321880812561402,8,24,0.0024356711801041117,0.81802,1.23
19757352_25,19757352_24,0.321880812561402,8,25,0.0024356711801041117,0.82422,1.23
19757352_26,19757352_25,0.321880812561402,8,26,0.0024356711801041117,0.82330,1.23
19757352_27,19757352_26,0.321880812561402,8,27,0.0024356711801041117,0.82530,1.23
